Hugo_Symbol,tumor_mean,normal_mean,log2_fold_change,abs_log2_fold_change
ACSF2,7.6182653653168835,9.293964245484972,-1.6756988801680883,1.6756988801680883
MYOT,3.5310046097252785,5.205999993973628,-1.6749953842483496,1.6749953842483496
AHNAK2,8.967256552549214,10.641204440459168,-1.6739478879099536,1.6739478879099536
F5,9.516810891535933,7.843197879365723,1.6736130121702093,1.6736130121702093
KCNB1,4.546514611826957,6.219994101815317,-1.6734794899883596,1.6734794899883596
SSPO,5.9474516642272794,4.274081604312885,1.6733700599143946,1.6733700599143946
ABCG2,7.408201771149311,9.081507738615569,-1.6733059674662583,1.6733059674662583
FILIP1,5.266551706487457,6.938288749918092,-1.6717370434306353,1.6717370434306353
ADRB1,9.224402972620188,7.557759902955561,1.6666430696646275,1.6666430696646275
TUBB4,6.938679387694832,5.272602300729261,1.6660770869655712,1.6660770869655712
B4GALNT4,8.431168008445386,6.766764016321049,1.6644039921243374,1.6644039921243374
CTF1,6.6243907750109505,8.287306635054485,-1.662915860043534,1.662915860043534
FBXO17,7.087048343473379,8.749818765681763,-1.662770422208384,1.662770422208384
PROK1,5.139853002632687,6.801521670392457,-1.6616686677597698,1.6616686677597698
CCDC8,7.197099681002114,8.85797788114515,-1.6608782001430358,1.6608782001430358
RGS9,4.860627431479975,6.519700661798796,-1.6590732303188203,1.6590732303188203
TSPAN18,8.217178914928875,9.876127173421143,-1.6589482584922681,1.6589482584922681
NKAIN1,7.738124536218978,6.0797957788903,1.658328757328678,1.658328757328678
ASB2,7.6992410041964146,9.357495607160226,-1.6582546029638117,1.6582546029638117
ASCL2,4.489449607230742,6.146457528204374,-1.6570079209736326,1.6570079209736326
ATRNL1,5.6742339250544225,7.331185438954486,-1.6569515139000632,1.6569515139000632
MYL9,13.66245225796021,15.316799112049505,-1.6543468540892956,1.6543468540892956
MAMLD1,6.146868092087128,7.801132128734126,-1.6542640366469987,1.6542640366469987
SLC47A1,5.39244550264184,7.045721470998652,-1.6532759683568123,1.6532759683568123
PCP4,9.031967313603124,10.685210932298768,-1.6532436186956438,1.6532436186956438
PRIMA1,6.263812642905738,7.9169943612150275,-1.6531817183092894,1.6531817183092894
HSPB6,10.240594605567555,11.893192108018326,-1.6525975024507709,1.6525975024507709
MASP1,8.931658887529707,10.584016397857555,-1.6523575103278478,1.6523575103278478
WSCD2,6.175089139674533,7.827365292326039,-1.6522761526515062,1.6522761526515062
S100B,4.725246634453247,6.376050795622801,-1.650804161169554,1.650804161169554
SPOCK3,8.81386419237337,10.463542384830866,-1.6496781924574968,1.6496781924574968
LONRF3,3.8929074613157515,5.5406148380171665,-1.647707376701415,1.647707376701415
C15orf59,6.208027967594482,7.854844548932155,-1.6468165813376725,1.6468165813376725
PTGDS,10.905291756660462,12.551729906608525,-1.6464381499480627,1.6464381499480627
C20orf200,4.6338934839052985,6.277811903500664,-1.6439184195953658,1.6439184195953658
EFCAB1,4.959898263329618,6.60234703602378,-1.6424487726941628,1.6424487726941628
ADH1B,5.524666051625887,7.16633923084007,-1.641673179214183,1.641673179214183
FOXM1,7.098320108775221,5.457670791966477,1.6406493168087444,1.6406493168087444
PCDH9,4.909860914585498,6.547994100657748,-1.63813318607225,1.63813318607225
SLC7A11,7.715514297452097,6.078430771965269,1.6370835254868288,1.6370835254868288
CHGB,6.107991886635276,7.744781584846693,-1.6367896982114178,1.6367896982114178
TMC5,10.842680847679345,9.206488014081064,1.6361928335982814,1.6361928335982814
FRMD6,9.19535463269139,10.831512654514174,-1.6361580218227836,1.6361580218227836
C2orf14,5.235837744867609,3.603273851949676,1.6325638929179327,1.6325638929179327
APOE,10.591783563626368,8.959790484432157,1.6319930791942117,1.6319930791942117
PRSS16,6.700244219477266,8.332085599884227,-1.6318413804069607,1.6318413804069607
